Country,State,RMSE,MAPE%,MAE,MSE,CVRMSE%
"China, People's Republic",Alabama,17.39080617845854,5.662890450651046,17.135747723908537,302.4401395367117,5.701903665068373
"China, People's Republic",Alaska,24.482279996183625,40.0984618352957,20.998022259962962,599.3820338115328,40.355406587115866
"China, People's Republic",Arizona,71.37639386117723,9.808958097975234,53.88217483513006,5094.589600625899,12.776204151762036
"China, People's Republic",Arkansas,27.816490496858314,13.109950588210811,22.50312475456231,773.7571435618089,17.75520670012233
"China, People's Republic",California,3346.96912241769,12.937287935668706,2484.4103400732747,11202202.306417441,15.196457558575338
"China, People's Republic",Colorado,158.18228615454677,29.4836260205336,132.7842838806596,25021.635653078923,27.80005029078151
"China, People's Republic",Connecticut,193.3934766132293,28.68550316427823,176.13847511100673,37401.03679655166,29.316848400186352
"China, People's Republic",Delaware,84.4558681560431,32.566851122048554,66.74580538150231,7132.793665990935,44.06393121184857
"China, People's Republic",District of Columbia,149.94701602704725,38.88289114270292,116.01104289709743,22484.107615415563,62.65195655726208
"China, People's Republic",Florida,208.08008411773454,9.763875521774729,182.90713307414003,43297.32140644348,10.892344309077014
"China, People's Republic",Georgia,113.07744249216604,7.259906298187764,91.76504075111909,12786.50800056912,9.029340630196916
"China, People's Republic",Hawaii,176.0166627983862,26.560518280863594,162.00342476228025,30981.86558268079,29.549523693069872
"China, People's Republic",Idaho,23.340204685233545,19.412430060819972,21.80202135825458,544.7651547485979,20.12086610795995
"China, People's Republic",Illinois,474.0921416280651,19.183499474075642,446.4875965638109,224763.35875348537,19.942182065117713
"China, People's Republic",Indiana,53.96807058800634,9.180047891699333,47.767664339677445,2912.552642992035,10.253591625333693
"China, People's Republic",Iowa,65.01957168714873,27.410981567250918,58.19399272776406,4227.544702380273,29.420620672917973
"China, People's Republic",Kansas,9.777059080084975,3.680673647406999,9.642430656998252,95.59088425547206,3.7269602592445903
"China, People's Republic",Kentucky,67.82274893753566,17.611408025772214,54.604131703580265,4599.925273443995,23.360303882044434
"China, People's Republic",Louisiana,51.32923974111853,17.37713092821229,46.6031604687311,2634.690852401222,18.84794604937033
"China, People's Republic",Maine,22.760408688459492,26.576228683885113,21.159627340530317,518.0362036657024,24.920155498313314
"China, People's Republic",Maryland,113.97113147631009,5.308912415528514,88.30139955455827,12989.41880999036,7.11874650070644
"China, People's Republic",Massachusetts,89.27025684764673,2.4600707994187383,70.9212328062252,7969.178757644818,3.238732259559078
"China, People's Republic",Michigan,199.46731537099498,16.735794546033155,176.39737818862886,39787.20990131197,19.973362687349297
"China, People's Republic",Minnesota,76.52933927322908,12.197465704185978,71.08807031090437,5856.739769597003,13.4893077449875
"China, People's Republic",Mississippi,15.85040268863474,8.665037197572362,13.15403323604582,251.23526539187935,10.758191870114075
"China, People's Republic",Missouri,93.57254140726239,18.3861729022465,82.66967327451277,8755.820505413834,19.90905136324732
"China, People's Republic",Montana,8.554240377095194,15.538053560411043,8.04465894242737,73.17502842912575,16.2422285641048
"China, People's Republic",Nebraska,34.35569162889124,27.840614956595527,32.854426759138384,1180.313547299468,28.237554763472257
"China, People's Republic",Nevada,120.72940164751238,17.537174451671543,95.91103185390095,14575.588422166364,20.032533459211123
"China, People's Republic",New Hampshire,53.00120647023711,19.095321813420828,37.26618224829855,2809.1278873007036,32.988302782305254
"China, People's Republic",New Jersey,163.57071635335618,5.943598620662543,126.69739856383346,26755.379248350102,6.970343026421428
"China, People's Republic",New Mexico,30.155733481304804,19.480477172438114,26.725343114330173,909.3682617954875,23.49797414127647
"China, People's Republic",New York,8390.484880449048,44.28126116942715,7386.858363202339,70400236.52904408,44.38314109628512
"China, People's Republic",North Carolina,166.92209454374117,15.631902265567113,149.97127628408978,27862.985646869663,16.54878663685471
"China, People's Republic",North Dakota,18.016672469337937,28.425946628796073,15.396233334723297,324.6004868673996,35.32680876340772
"China, People's Republic",Ohio,133.8650915491839,8.514487331828043,99.80002401816917,17919.862735471386,12.364386534715258
"China, People's Republic",Oklahoma,31.853751664764918,9.537597151296051,21.39940479360274,1014.6614951205138,13.769633284480513
"China, People's Republic",Oregon,69.30735636518727,7.084572111383415,55.38822268041921,4803.509646331065,9.353219482481414
"China, People's Republic",Pennsylvania,242.65673507367697,10.453154466192933,206.11460368436306,58882.29107661665,11.602967886850985
"China, People's Republic",Rhode Island,49.218005984315674,23.18918500166488,40.983094948974696,2422.4121130721333,30.570190052369984
"China, People's Republic",South Carolina,28.006719574089978,8.924770844629698,26.868591793902624,784.3763413017147,9.461729585841208
"China, People's Republic",South Dakota,5.900057689946547,11.097451301549855,5.514112666946903,34.810680744697386,11.879310785127277
"China, People's Republic",Tennessee,80.50593650152165,8.91478689636953,53.89232706259082,6481.205811987035,15.491841533326808
"China, People's Republic",Texas,538.7149596534492,12.552977842847039,489.129667188792,290213.8077544174,14.156840215139695
"China, People's Republic",Utah,74.20356462582859,27.106423834800125,65.86591495719229,5506.16900317952,29.641903312581324
"China, People's Republic",Vermont,20.835448930065507,53.751218304092184,18.204467771160278,434.1159321173679,51.65813784313762
"China, People's Republic",Virginia,134.08067736539584,9.839544846119479,118.30720925332548,17977.628042763376,10.789754079833354
"China, People's Republic",Washington,480.6529931511728,23.50606808984849,454.1681851475699,231027.29982518137,23.732043769807742
"China, People's Republic",West Virginia,15.865445178577989,11.821016981986926,10.991831352755753,251.71235071446355,19.506694891694252
"China, People's Republic",Wisconsin,97.43093085609912,12.948949412951208,70.33099465572843,9492.78628748597,19.870346197708862
