Country,State,MAE,MAPE,pred2023,CVRMSE,MEDAE,MSE,R2,RMSE,data2019,pred2019
China,Oklahoma,2.000337731408507,0.011496193858669582,[189.4174864],1.149619385866958,2.000337731408507,4.001351039696533,,2.000337731408507,[174],[176.00033773]
China,Oregon,28.74127185772636,0.04806232752128154,[512.96603689],4.806232752128154,28.74127185772636,826.0607079997333,,28.74127185772636,[598],[626.74127186]
China,Pennsylvania,327.47170792935935,0.21860594654830398,[2045.99982815],21.860594654830397,327.47170792935935,107237.71949417164,,327.47170792935935,[1498],[1825.47170793]
China,Rhode Island,8.849124462278056,0.09314867855029532,[46.55659887],9.314867855029533,8.849124462278056,78.30700374888788,,8.849124462278056,[95],[103.84912446]
China,South Carolina,104.4982278725343,0.7572335353082196,[215.35503111],75.72335353082195,104.4982278725343,10919.879628500104,,104.4982278725343,[138],[242.49822787]
China,South Dakota,7.078106447187114,0.27223486335335056,[0.00312178],27.223486335335057,7.078106447187114,50.09959087771179,,7.078106447187114,[26],[18.92189355]
China,Tennessee,2.732266855826481,0.00833008187751976,[312.46631236],0.8330081877519759,2.732266855826481,7.465282171447924,,2.732266855826481,[328],[325.26773314]
China,Texas,42.821975415671204,0.014026195681516935,[16627.24938936],1.4026195681516935,42.821975415671204,1833.721578500349,,42.821975415671204,[3053],[3095.82197542]
China,Utah,12.605093030228346,0.05386791893259977,[254.90183246],5.386791893259977,12.605093030228346,158.88837030071122,,12.605093030228346,[234],[246.60509303]
China,Vermont,36.29370445753768,1.634523138708616e+17,[1981.97055248],inf,36.29370445753768,1317.2329832510904,,36.29370445753768,[0],[36.29370446]
China,Virginia,116.97860839907798,0.11302281004741835,[515.40136004],11.302281004741834,116.97860839907798,13683.994822984838,,116.97860839907798,[1035],[918.0213916]
China,Washington,345.1219429038938,0.1458056370527646,[89645.55935249],14.58056370527646,345.1219429038938,119109.15547375852,,345.1219429038938,[2367],[2712.1219429]
China,West Virginia,6.0239938278397105,0.11155544125629094,[3.72321382],11.155544125629094,6.0239938278397105,36.28850163785093,,6.0239938278397105,[54],[47.97600617]
China,Wisconsin,50.7616887957339,0.12851060454616178,[184.39812773],12.851060454616178,50.7616887957339,2576.7490493949367,,50.7616887957339,[395],[344.2383112]
China,Wyoming,31.11030627052982,1.637384540554201,[60.34604468],163.73845405542008,31.11030627052982,967.851156246167,,31.11030627052982,[19],[50.11030627]
India,Alabama,21.46019943569854,0.06330442311415499,[337.91902646],6.330442311415499,21.46019943569854,460.540159819956,,21.46019943569854,[339],[317.53980056]
India,Alaska,8.99294649359664,0.7494122077997201,[20.72184294],74.94122077997201,8.99294649359664,80.87308663669212,,8.99294649359664,[12],[20.99294649]
India,Arizona,168.9591958180239,0.2533121376582067,[2231906.86932853],25.33121376582067,168.9591958180239,28547.20985147334,,168.9591958180239,[667],[835.95919582]
India,Arkansas,95.60137049616071,0.5901319166429674,[27257.72637324],59.01319166429674,95.60137049616071,9139.622040744187,,95.60137049616071,[162],[257.6013705]
India,California,2916.4441152495456,0.24820800980847196,[20928.32781313],24.820800980847196,2916.4441152495456,8505646.277373705,,2916.4441152495456,[11750],[14666.44411525]
India,Colorado,161.23818583060165,0.4417484543304155,[516.0203729],44.17484543304155,161.23818583060165,25997.75256994363,,161.23818583060165,[365],[526.23818583]
India,Connecticut,375.841420675966,0.6003856560318945,[1376.65407507],60.038565603189454,375.841420675966,141256.77349572844,,375.841420675966,[626],[1001.84142068]
India,Delaware,73.56877818249319,0.3892527946163661,[167.61840769],38.925279461636606,73.56877818249319,5412.365123264886,,73.56877818249319,[189],[262.56877818]
India,District of Columbia,10.118645174533938,0.23531732964032415,[17.68854742],23.531732964032415,10.118645174533938,102.38698016811895,,10.118645174533938,[43],[53.11864517]
India,Florida,60.78733674118939,0.028273179879622974,[12806161.09012611],2.8273179879622976,60.78733674118939,3695.100308086754,,60.78733674118939,[2150],[2210.78733674]
India,Georgia,392.2777725505289,0.15431855725827257,[19025.07253437],15.431855725827257,392.2777725505289,153881.85083720446,,392.2777725505289,[2542],[2934.27777255]
India,Hawaii,4.9715088247643635,0.3107193015477727,[17.8267236],31.07193015477727,4.9715088247643635,24.715899994709943,,4.9715088247643635,[16],[20.97150882]
India,Idaho,7.579566459465745,0.16477318390142925,[12770410.84352749],16.477318390142926,7.579566459465745,57.44982771345809,,7.579566459465745,[46],[38.42043354]
India,Illinois,864.2826154736031,0.24061320029888728,[3713.74097897],24.061320029888726,864.2826154736031,746984.4394098921,,864.2826154736031,[3592],[4456.28261547]
India,Indiana,129.43474437560678,0.18490677767943825,[4099.97806057],18.490677767943826,129.43474437560678,16753.353051578673,,129.43474437560678,[700],[829.43474438]
India,Iowa,134.25672240335177,0.7417498475323302,[11949.28323375],74.17498475323302,134.25672240335177,18024.867510490658,,134.25672240335177,[181],[315.2567224]
India,Kansas,112.61611611606764,0.5958524662225801,[3560.14461895],59.58524662225801,112.61611611606764,12682.38960906763,,112.61611611606764,[189],[301.61611612]
India,Kentucky,91.6374375920442,0.37403035751854774,[3034.31116222],37.40303575185477,91.6374375920442,8397.419968435794,,91.6374375920442,[245],[336.63743759]
India,Louisiana,18.078057622899706,0.11893458962434017,[167.77450567],11.893458962434018,18.078057622899706,326.8161674168822,,18.078057622899706,[152],[170.07805762]
India,Maine,17.79233332698071,0.6135287354131279,[37.29261646],61.35287354131279,17.79233332698071,316.56712521838847,,17.79233332698071,[29],[46.79233333]
India,Maryland,416.2932485264696,0.3674256385935301,[2167.55156721],36.74256385935301,416.2932485264696,173300.068768721,,416.2932485264696,[1133],[1549.29324853]
India,Massachusetts,812.5394568120187,0.648993176367427,[515839.76184147],64.89931763674271,812.5394568120187,660220.3688763704,,812.5394568120187,[1252],[2064.53945681]
India,Michigan,323.7278292096928,0.25795046152166756,[3278.5091434],25.795046152166755,323.7278292096928,104799.70740482003,,323.7278292096928,[1255],[1578.72782921]
India,Minnesota,102.43162761605959,0.1588087249861389,[1329.71981781],15.88087249861389,102.43162761605959,10492.238336075101,,102.43162761605959,[645],[542.56837238]
India,Mississippi,2.1680733451061087,0.01298247512039586,[68.76288636],1.298247512039586,2.1680733451061087,4.700542029759592,,2.1680733451061087,[167],[164.83192665]
India,Missouri,107.59545275356379,0.31007335087482363,[58631.19201203],31.007335087482364,107.59545275356379,11576.781453244377,,107.59545275356379,[347],[454.59545275]
India,Montana,5.664366351515472,0.4045975965368194,[6.29859923],40.45975965368194,5.664366351515472,32.0850461641807,,5.664366351515472,[14],[8.33563365]
India,Nebraska,68.7146434881395,0.6246785771649046,[1152.99593383],62.46785771649046,68.7146434881395,4721.702229702112,,68.7146434881395,[110],[178.71464349]
India,Nevada,36.170331989568325,0.19657789124765393,[949.64011617],19.657789124765394,36.170331989568325,1308.2929162355897,,36.170331989568325,[184],[220.17033199]
India,New Hampshire,73.48712282269776,0.6023534657598176,[218.31711271],60.235346575981765,73.48712282269776,5400.357220758266,,73.48712282269776,[122],[195.48712282]
India,New Jersey,1350.4980016779218,0.23216400235137044,[205438.83566519],23.216400235137044,1350.4980016779218,1823844.8525360601,,1350.4980016779218,[5817],[7167.49800168]
India,New Mexico,24.17409566753699,0.37772024480526545,[185.08390053],37.77202448052655,24.17409566753699,584.3869013432306,,24.17409566753699,[64],[88.17409567]
India,New York,496.8325371544124,0.13033382401742194,[2590.08287235],13.033382401742195,496.8325371544124,246842.5699752906,,496.8325371544124,[3812],[4308.83253715]
India,North Carolina,734.2254836698089,0.5925952249151,[18212.28736155],59.25952249151,734.2254836698089,539087.0608701648,,734.2254836698089,[1239],[1973.22548367]
India,North Dakota,8.9774123917135,0.27204279974889395,[46.25316663],27.204279974889396,8.9774123917135,80.5939332508911,,8.9774123917135,[33],[41.97741239]
India,Ohio,260.0812779693572,0.1997552058136384,[49052.41119496],19.97552058136384,260.0812779693572,67642.27115017404,,260.0812779693572,[1302],[1562.08127797]
India,Oklahoma,40.130313709143195,0.20267835206637977,[400.0014433],20.267835206637976,40.130313709143195,1610.4420783942462,,40.130313709143195,[198],[238.13031371]
India,Oregon,62.829147088156674,0.11592093558700493,[8219.20342525],11.592093558700494,62.829147088156674,3947.5017238252262,,62.829147088156674,[542],[479.17085291]
India,Pennsylvania,516.3079706511285,0.24492787981552583,[1652.91289203],24.49278798155258,516.3079706511285,266573.92055788654,,516.3079706511285,[2108],[2624.30797065]
India,Rhode Island,31.14986382042879,0.44499805457755415,[1564.58553728],44.499805457755414,31.14986382042879,970.3140160312586,,31.14986382042879,[70],[101.14986382]
India,South Carolina,97.28157667130898,0.2895285019979434,[2397.98332972],28.952850199794337,97.28157667130898,9463.705159655769,,97.28157667130898,[336],[433.28157667]
India,South Dakota,26.65850394385422,1.568147290814954,[2589.84322602],156.81472908149541,26.65850394385422,710.675832524491,,26.65850394385422,[17],[43.65850394]
India,Tennessee,89.63191625552736,0.14364089143514,[505850.57429856],14.364089143514,89.63191625552736,8033.88041163787,,89.63191625552736,[624],[713.63191626]
India,Texas,2396.2010217901416,0.49284266182438125,[28294.62139058],49.284266182438124,2396.2010217901416,5741779.336828118,,2396.2010217901416,[4862],[7258.20102179]
India,Utah,9.765939520035232,0.06781902444468911,[2.02467532e+11],6.781902444468911,9.765939520035232,95.37357470898598,,9.765939520035232,[144],[153.76593952]
India,Vermont,15.749564434432223,0.7499792587824868,[120.62904081],74.99792587824868,15.749564434432223,248.04877987433238,,15.749564434432223,[21],[36.74956443]
India,Virginia,1256.4572152747355,0.8158813086199581,[5518.70866821],81.58813086199581,1256.4572152747355,1578684.7338159431,,1256.4572152747355,[1540],[2796.45721527]
India,Washington,664.6407842370056,0.3385841998150818,[1820.28813383],33.85841998150818,664.6407842370056,441747.37207118183,,664.6407842370056,[1963],[1298.35921576]
India,West Virginia,25.3891367906267,0.35262689986981527,[49.37339205],35.26268998698153,25.3891367906267,644.6082669731543,,25.3891367906267,[72],[46.61086321]
India,Wisconsin,127.64759840442616,0.2862053775883995,[16298.44679349],28.620537758839948,127.64759840442616,16293.90937841766,,127.64759840442616,[446],[573.6475984]
India,Wyoming,6.332667537295283,0.9046667910421833,[5.11198841],90.46667910421833,6.332667537295283,40.1026781379135,,6.332667537295283,[7],[13.33266754]
Dominican Republic,Alabama,3.9289192668277053,0.0818524847255772,[647.6724587],8.18524847255772,3.9289192668277053,15.436406605249953,,3.9289192668277053,[48],[44.07108073]
Dominican Republic,Alaska,12.640379287559952,0.14871034455952886,[97.23918326],14.871034455952886,12.640379287559952,159.77918853337465,,12.640379287559952,[85],[72.35962071]
Dominican Republic,Arizona,9.384441110114068,0.1054431585406075,[511.94377747],10.54431585406075,9.384441110114068,88.06773494919896,,9.384441110114068,[89],[79.61555889]
Dominican Republic,Arkansas,10.86488499492133,0.8357603842247177,[5.85947828],83.57603842247177,10.86488499492133,118.04572595286665,,10.86488499492133,[13],[23.86488499]
Dominican Republic,California,18.204536891799222,0.09012146976138229,[3.84621737],9.01214697613823,18.204536891799222,331.4051634448789,,18.204536891799222,[202],[220.20453689]
Dominican Republic,Colorado,15.018718271906465,0.42910623634018474,[931.57366872],42.91062363401848,15.018718271906465,225.5618985308971,,15.018718271906465,[35],[50.01871827]
Dominican Republic,Connecticut,147.73976595561453,0.1526237251607588,[69.71989919],15.262372516075882,147.73976595561453,21827.038444619757,,147.73976595561453,[968],[820.26023404]
Dominican Republic,Delaware,0.6309474209511095,0.01106925299914227,[21.92346444],1.1069252999142272,0.6309474209511095,0.3980946480048565,,0.6309474209511095,[57],[57.63094742]
Dominican Republic,District of Columbia,6.708837336457066,0.09584053337795809,[241.79703524],9.584053337795808,6.708837336457066,45.008498407040335,,6.708837336457066,[70],[76.70883734]
Dominican Republic,Florida,569.0144207440089,0.13322744573730014,[4091.31453847],13.322744573730013,569.0144207440089,323777.41101464,,569.0144207440089,[4271],[3701.98557926]
Dominican Republic,Georgia,27.329812739597855,0.06239683273880789,[524.68078263],6.239683273880789,27.329812739597855,746.9186643814852,,27.329812739597855,[438],[410.67018726]
Dominican Republic,Hawaii,4.440722540197807,1.999923637729061e+16,[4.50988973],inf,4.440722540197807,19.72001667902087,,4.440722540197807,[0],[4.44072254]
Dominican Republic,Idaho,6.9943786917634485,0.7771531879737165,[10.68043869],77.71531879737165,6.9943786917634485,48.92133328379457,,6.9943786917634485,[9],[2.00562131]
Dominican Republic,Illinois,39.54103916372685,0.20277455981398385,[315.37189665],20.277455981398383,39.54103916372685,1563.4937781473807,,39.54103916372685,[195],[155.45896084]
Dominican Republic,Indiana,2.2927260450957334,0.020289611018546313,[2131.08172286],2.028961101854631,2.2927260450957334,5.256592717860323,,2.2927260450957334,[113],[110.70727395]
Dominican Republic,Iowa,7.523565252145023,0.3009426100858009,[15.3432946],30.09426100858009,7.523565252145023,56.604034103284,,7.523565252145023,[25],[17.47643475]
Dominican Republic,Kansas,5.514324266085868,0.3676216177390579,[0.85787463],36.76216177390579,5.514324266085868,30.407772111543448,,5.514324266085868,[15],[20.51432427]
Dominican Republic,Kentucky,7.840662915646799,0.26135543052155996,[13.87183422],26.135543052155995,7.840662915646799,61.47599495679897,,7.840662915646799,[30],[22.15933708]
Dominican Republic,Louisiana,36.11715103168211,0.16342602276779236,[0.04562501],16.342602276779235,36.11715103168211,1304.4485986453362,,36.11715103168211,[221],[257.11715103]
Dominican Republic,Maine,1.2270782045669444,0.13634202272966048,[0.08666293],13.634202272966048,1.2270782045669444,1.5057209201232358,,1.2270782045669444,[9],[7.7729218]
Dominican Republic,Maryland,182.4154374256255,0.39483860914637553,[2.61941421],39.48386091463755,182.4154374256255,33275.39181118229,,182.4154374256255,[462],[279.58456257]
Dominican Republic,Massachusetts,1164.7619766353773,0.25365025623592713,[1.52610374],25.365025623592715,1164.7619766353773,1356670.4622155512,,1164.7619766353773,[4592],[3427.23802336]
Dominican Republic,Michigan,20.401667520550546,0.16191799619484562,[133.14781941],16.191799619484563,20.401667520550546,416.2280376190871,,20.401667520550546,[126],[146.40166752]
Dominican Republic,Minnesota,19.604415746518747,0.2613922099535833,[114.61012655],26.139220995358333,19.604415746518747,384.3331167623522,,19.604415746518747,[75],[55.39558425]
Dominican Republic,Mississippi,6.788753305575042,0.15086118456833428,[2.54157701],15.086118456833427,6.788753305575042,46.087171443956066,,6.788753305575042,[45],[38.21124669]
Dominican Republic,Missouri,10.617375652985316,0.22590160963798545,[154.09317648],22.590160963798546,10.617375652985316,112.72866575660538,,10.617375652985316,[47],[57.61737565]
Dominican Republic,Montana,2.358585231978422,0.4717170463956844,[2.21418446],47.17170463956844,2.358585231978422,5.562924296506707,,2.358585231978422,[5],[2.64141477]
Dominican Republic,Nebraska,2.2860722787346326,0.16329087705247375,[45.91905643],16.329087705247375,2.2860722787346326,5.2261264635989555,,2.2860722787346326,[14],[16.28607228]
Dominican Republic,Nevada,17.225786848505862,0.25710129624635614,[13.04051587],25.710129624635613,17.225786848505862,296.72773255015755,,17.225786848505862,[67],[49.77421315]
Dominican Republic,New Hampshire,63.50650083319519,0.27024042907742635,[74.17111004],27.024042907742636,63.50650083319519,4033.0756480766213,,63.50650083319519,[235],[171.49349917]
Dominican Republic,New Jersey,1502.8916540685068,0.19434781508709514,[9.25734445],19.434781508709513,1502.8916540685068,2258683.3238687725,,1502.8916540685068,[7733],[6230.10834593]
Dominican Republic,New Mexico,7.87629834784296,0.43757213043572,[21.05914548],43.757213043572,7.87629834784296,62.03607566423374,,7.87629834784296,[18],[10.12370165]
Dominican Republic,New York,2766.7025035096303,0.13259381306956916,[35.65313688],13.259381306956916,2766.7025035096303,7654642.742926456,,2766.7025035096303,[20866],[18099.29749649]
Dominican Republic,North Carolina,50.861223385346705,0.10233646556407788,[341.7886428],10.233646556407788,50.861223385346705,2586.8640442541387,,50.861223385346705,[497],[446.13877661]
Dominican Republic,North Dakota,7.1600393821033865,1.7900098455258466,[2.85100273],179.00098455258467,7.1600393821033865,51.266163953271445,,7.1600393821033865,[4],[11.16003938]
Dominican Republic,Ohio,36.383287350466844,0.12250265101167288,[202.42402847],12.250265101167287,36.383287350466844,1323.7435984266406,,36.383287350466844,[297],[260.61671265]
Dominican Republic,Oklahoma,10.164794102508523,0.5647107834726958,[4.0565921],56.471078347269575,10.164794102508523,103.32303914639205,,10.164794102508523,[18],[28.1647941]
Dominican Republic,Oregon,4.832397829457012,0.2684665460809451,[3.85151553],26.84665460809451,4.832397829457012,23.35206878214084,,4.832397829457012,[18],[22.83239783]
Dominican Republic,Pennsylvania,503.9806494425957,0.1422468669044865,[0.08782923],14.224686690448651,503.9806494425957,253996.4950125805,,503.9806494425957,[3543],[3039.01935056]
Dominican Republic,Rhode Island,67.20052802564692,0.06032363377526653,[697.93873108],6.032363377526654,67.20052802564692,4515.910966925757,,67.20052802564692,[1114],[1181.20052803]
Dominican Republic,South Carolina,37.61664285175243,0.4949558269967425,[4.57436098],49.49558269967425,37.61664285175243,1415.0118194362972,,37.61664285175243,[76],[113.61664285]
Dominican Republic,South Dakota,3.081217599082486,0.4401739427260694,[4.87074408],44.01739427260694,3.081217599082486,9.49390189289564,,3.081217599082486,[7],[3.9187824]
Dominican Republic,Tennessee,17.712148462522947,0.19901290407329153,[2.6577056],19.901290407329153,17.712148462522947,313.720203158454,,17.712148462522947,[89],[71.28785154]
Dominican Republic,Texas,49.217806563833335,0.11160500354610733,[3.95690597],11.160500354610733,49.217806563833335,2422.3924829549155,,49.217806563833335,[441],[391.78219344]
Dominican Republic,Utah,1.9349272153738113,0.03224878692289686,[248.38963144],3.224878692289686,1.9349272153738113,3.7439433287942516,,1.9349272153738113,[60],[61.93492722]
Dominican Republic,Vermont,4.6793089643978405,0.467930896439784,[9.38733455],46.793089643978405,4.6793089643978405,21.89593238429399,,4.6793089643978405,[10],[5.32069104]
Dominican Republic,Virginia,19.473309480888986,0.080802114028585,[2007.79710085],8.0802114028585,19.473309480888986,379.2097821384809,,19.473309480888986,[241],[260.47330948]
Dominican Republic,Washington,10.907333840841773,0.19831516074257768,[8.5402154],19.831516074257767,10.907333840841773,118.96993151557214,,10.907333840841773,[55],[44.09266616]
Dominican Republic,West Virginia,0.7043285118854268,0.0782587235428252,[9.33492068],7.82587235428252,0.7043285118854268,0.49607865265473977,,0.7043285118854268,[9],[8.29567149]
Dominican Republic,Wisconsin,5.923202398737999,0.06301279147593616,[77.68022268],6.3012791475936165,5.923202398737999,35.084326656415584,,5.923202398737999,[94],[88.0767976]
Dominican Republic,Wyoming,5.037063773307268,2.2684918532508036e+16,[3.71740336],inf,5.037063773307268,25.37201145636445,,5.037063773307268,[0],[5.03706377]
Mexico,Alabama,0.43641200092196186,0.0008607731773608715,[394.77703132],0.08607731773608715,0.43641200092196186,0.19045543454871044,,0.43641200092196186,[507],[506.563588]
Mexico,Alaska,5.6991018678699845,0.07401430997233746,[6.11360525],7.401430997233746,5.6991018678699845,32.479762100359146,,5.6991018678699845,[77],[71.30089813]
Mexico,Arizona,195.8483658948462,0.02298689740549838,[7485.07191657],2.298689740549838,195.8483658948462,38356.58242368156,,195.8483658948462,[8520],[8324.15163411]
Mexico,Arkansas,18.52437131221575,0.02079054019328367,[1.72664631e-05],2.079054019328367,18.52437131221575,343.15233251284184,,18.52437131221575,[891],[872.47562869]
Mexico,California,3401.0332818879033,0.07126313843662448,[2778.08126542],7.126313843662448,3401.0332818879033,11567027.384509202,,3401.0332818879033,[47725],[51126.03328189]
Mexico,Colorado,369.64663281606454,0.08711916870517665,[2005.45009017],8.711916870517666,369.64663281606454,136638.63315225445,,369.64663281606454,[4243],[3873.35336718]
Mexico,Connecticut,72.41890917072783,0.27960968791786805,[137.89773993],27.960968791786804,72.41890917072783,5244.498405478127,,72.41890917072783,[259],[331.41890917]
Mexico,Delaware,36.49642652648805,0.1771671190606216,[230.15188857],17.71671190606216,36.49642652648805,1331.9891492033407,,36.49642652648805,[206],[169.50357347]
Mexico,District of Columbia,4.018324417707063,0.04367743932290286,[31.90316144],4.367743932290287,4.018324417707063,16.14693112594081,,4.018324417707063,[92],[87.98167558]
Mexico,Florida,244.08439903242197,0.061005848296031485,[1726.03490718],6.100584829603148,244.08439903242197,59577.193851018594,,244.08439903242197,[4001],[3756.91560097]
Mexico,Georgia,338.59909888828724,0.10101405098099261,[2773.02512813],10.101405098099262,338.59909888828724,114649.34976796013,,338.59909888828724,[3352],[3013.40090111]
Mexico,Hawaii,25.873046043223354,0.34043481635820205,[104.73724743],34.04348163582021,25.873046043223354,669.4145115547557,,25.873046043223354,[76],[101.87304604]
Mexico,Idaho,32.91024253283342,0.04471500344134976,[637.80814194],4.471500344134975,32.91024253283342,1083.084063569918,,32.91024253283342,[736],[703.08975747]
Mexico,Illinois,960.6236311496268,0.1063224826950334,[6497.60901807],10.63224826950334,960.6236311496268,922797.7607230942,,960.6236311496268,[9035],[8074.37636885]
Mexico,Indiana,142.9933444435726,0.09195713469040039,[0.00017429],9.195713469040038,142.9933444435726,20447.096555158194,,142.9933444435726,[1555],[1697.99334444]
Mexico,Iowa,40.65841418974833,0.05370992627443637,[56.52280118],5.370992627443637,40.65841418974833,1653.1066444251283,,40.65841418974833,[757],[797.65841419]
Mexico,Kansas,87.76342171444503,0.05808300576733622,[79.73072299],5.808300576733623,87.76342171444503,7702.418191027521,,87.76342171444503,[1511],[1598.76342171]
Mexico,Kentucky,26.04870397081669,0.05737599993571958,[0.04364617],5.737599993571958,26.04870397081669,678.5349785592412,,26.04870397081669,[454],[480.04870397]
Mexico,Louisiana,121.4837609498922,0.23272751139826092,[7.15128958e-05],23.27275113982609,121.4837609498922,14758.304174530553,,121.4837609498922,[522],[400.51623905]
Mexico,Maine,7.148174853316657,0.7148174853316658,[17.02265578],71.48174853316658,7.148174853316657,51.096403733588616,,7.148174853316657,[10],[17.14817485]
Mexico,Maryland,18.082766089350116,0.03872112652965764,[0.03991159],3.8721126529657637,18.082766089350116,326.9864294421505,,18.082766089350116,[467],[485.08276609]
Mexico,Massachusetts,20.744337756170523,0.0813503441418452,[579.61379478],8.135034414184519,20.744337756170523,430.3275489420819,,20.744337756170523,[255],[275.74433776]
Mexico,Michigan,21.939421158721416,0.014924776298449943,[1514.2762399],1.4924776298449942,21.939421158721416,481.338200779753,,21.939421158721416,[1470],[1448.06057884]
