Country,State,R2 Score,RMSE,MAPE
"China, People's Republic",North Carolina,-5.319519572175394,114.72949533576792,0.12150307311091113
"China, People's Republic",North Dakota,-0.5078623598654708,14.972270062797202,0.35588861521620135
"China, People's Republic",Ohio,0.4917308938731758,128.20587038041586,0.13935767404394483
"China, People's Republic",Oklahoma,-0.9659128311258269,28.135521439395188,0.12604105899606216
"China, People's Republic",Oregon,0.5661530952616971,44.10415740040841,0.05182569489861433
"China, People's Republic",Pennsylvania,-2.2232137496340765,279.8157891661346,0.12963445531456527
"China, People's Republic",Rhode Island,-0.7440600227990253,56.8569445580879,0.3360147347536726
"China, People's Republic",South Carolina,-215.99659999999992,18.372541105319822,0.06387840880183873
"China, People's Republic",South Dakota,0.03829310109289641,10.831816175815884,0.2650308641975308
"China, People's Republic",Tennessee,0.2678585695736858,27.419480301420734,0.052798412658849235
"China, People's Republic",Texas,-0.36452474145165215,160.17236881976027,0.04673986094242483
"China, People's Republic",Utah,0.3410427779976256,33.31851237175314,0.12905707829653615
"China, People's Republic",Vermont,-1.6483161137440754,19.301031060541817,0.36818234436241
"China, People's Republic",Virginia,-0.21818179845496077,183.6995665935733,0.11067479288378963
"China, People's Republic",Washington,0.18684566779108525,380.8024879995752,0.13513041930703973
"China, People's Republic",West Virginia,0.6499672161172159,7.9816017607161225,0.12704964390448267
"China, People's Republic",Wisconsin,-0.5009094099559037,81.43106147647336,0.18223575072078066
"China, People's Republic",Wyoming,-4.031070933054848,21.147252898672935,0.4133334013994392
Dominican Republic,Alabama,-9.011218248575497,16.133557402599184,0.6445016677813792
Dominican Republic,Alaska,-0.6615392184661961,38.257436349028936,0.3679691053085548
Dominican Republic,Arizona,-1.2589617591721542,23.100150793158615,0.2838009599096556
Dominican Republic,Arkansas,-0.4633204878892956,4.561980837431499,0.40575971277399847
Dominican Republic,California,0.9171195869493574,12.948276590599491,0.07021123937790609
Dominican Republic,Colorado,0.22499187279151966,6.981360898850595,0.26482857857857856
Dominican Republic,Connecticut,0.8776076084643475,56.5268481932848,0.06861758182809675
Dominican Republic,Delaware,0.23042287449392707,12.998651212080944,0.16624771062271063
Dominican Republic,District of Columbia,-0.10668552631579042,12.969818811378982,0.1696944444444445
Dominican Republic,Florida,0.5555133721656511,288.1386459096848,0.05524042976587231
Dominican Republic,Georgia,0.24805924061844664,69.33667874648016,0.17335477148444914
Dominican Republic,Hawaii,-15.949455478316324,3.3614932672168507,0.4917817460317459
Dominican Republic,Idaho,-2.836520541666666,5.616469037901277,inf
Dominican Republic,Illinois,0.8621571597913702,13.921459454142493,0.08780530530530534
Dominican Republic,Indiana,-2.0800763556116015,23.297594296407514,0.2626542315262122
Dominican Republic,Iowa,-1.2390602368421058,5.32554501123281,0.527712962962963
Dominican Republic,Kansas,0.04308225335028881,8.414981476633127,1.0272869963369964
Dominican Republic,Kentucky,-0.5250418645833324,4.657197042889241,0.2599993558776167
Dominican Republic,Louisiana,0.7980220306423651,30.95091382603536,0.4144310160427807
Dominican Republic,Maine,0.1711138020385784,3.741519330286028,0.5747309523809524
Dominican Republic,Maryland,0.9712596890144101,14.106888388301641,0.02861438477066952
Dominican Republic,Massachusetts,0.7082693782232286,659.1700909477006,0.11126791345168015
Dominican Republic,Michigan,0.3235940350548089,33.938830299280106,0.18223893383264358
Dominican Republic,Minnesota,-1.5488867208104398,14.358851442577153,0.301807171000788
Dominican Republic,Mississippi,0.13945023505542364,8.972692535832964,0.2771890681003584
Dominican Republic,Missouri,0.1113410428605538,8.301833479441177,0.12038756613756617
Dominican Republic,Montana,0.0,0.8279018759018761,inf
Dominican Republic,Nebraska,-0.7363222049999998,5.379470551705499,0.8330524691358024
Dominican Republic,Nevada,0.6337144976341573,11.038613007093343,0.10286690146367561
Dominican Republic,New Hampshire,0.8024492871121052,12.53119573969965,0.05671014000794187
Dominican Republic,New Jersey,0.6753677690089033,968.7455012712746,0.13722155881689616
Dominican Republic,New Mexico,-4.535279086538463,3.9988506161145856,0.4336512445887446
Dominican Republic,New York,-0.08818900446174172,2657.8729641576174,0.10847586694657152
Dominican Republic,North Carolina,0.7371570047472633,83.15501608441909,0.20029138711704064
Dominican Republic,North Dakota,0.6428760331196579,1.7592823478991744,inf
Dominican Republic,Ohio,0.712691154006388,37.13857832497092,0.20626367147120425
Dominican Republic,Oklahoma,-0.1760975716560511,6.405680096601766,0.32421177944862156
Dominican Republic,Oregon,-0.24964022801302943,9.233267749466238,0.6357034632034632
Dominican Republic,Pennsylvania,0.8635833103644016,423.980274423233,0.12503807091867306
Dominican Republic,Rhode Island,-0.4884488448531521,286.12063405726843,0.19039787519050322
Dominican Republic,South Carolina,0.7035580724673405,16.348053910685106,0.5451872232764073
Dominican Republic,South Dakota,-0.6236769612499997,3.003402664062879,inf
Dominican Republic,Tennessee,-0.21043399850336764,32.838425662628836,0.29314194577352476
Dominican Republic,Texas,0.9288279146219448,31.557681579397848,0.08726392723849548
Dominican Republic,Utah,0.11264718081180813,14.620308979863136,0.3500052994170641
Dominican Republic,Vermont,0.0,4.723093630709056,inf
Dominican Republic,Virginia,-1.5781342025535605,51.45344854008007,0.20109728306606578
Dominican Republic,Washington,0.20254015008629178,10.945144621567914,0.582360496860497
Dominican Republic,West Virginia,-0.26954824206349204,4.8680831804573605,0.8918005698005699
Dominican Republic,Wisconsin,-0.7617998659517438,12.084437650686665,0.18370736036861932
Dominican Republic,Wyoming,-1.536929159405282,4.180505124757686,inf
India,Alabama,-0.058762714030156316,30.34226425301844,0.08674398018907364
India,Alaska,-2.464783982057823,8.774690855026456,0.4586808218236789
India,Arizona,-7.919217005510168,102.13481189095128,0.1298593178524547
India,Arkansas,-0.23349206043731097,57.85455239938629,0.30148962622505365
India,California,-1.60328953787472,1430.7569635103412,0.09535585259129392
India,Colorado,-0.49929962235649583,96.2479745241426,0.16998281154417327
India,Connecticut,-4.13446217170291,63.56297061444921,0.054855898049377294
India,Delaware,-2.270769831601577,90.08005624628203,0.3538504550104929
India,District of Columbia,-4.890669672131145,8.935955460945404,0.17331978964462882
India,Florida,0.45154720028826134,425.59364386701066,0.10706258975367673
India,Georgia,-24.23073627822001,207.28034269237074,0.08247566118499405
India,Hawaii,-0.9280544377240139,6.312405118465514,0.29367222222222217
India,Idaho,-18.771226303317533,30.447509476693384,0.7236212664277181
India,Illinois,-1.5959237393784451,452.19757138519265,0.09638757443232499
India,Indiana,0.30935996866003423,112.40359751063724,0.1622047376114301
India,Iowa,-0.7886702014789408,60.900796655982525,0.30980474781788925
India,Kansas,-2.040944717182498,66.57586549694017,0.21368280271065085
India,Kentucky,-1.023619596453822,63.30257889077051,0.14160752290432055
India,Louisiana,-22.780892209216965,56.91648252630047,0.32898453699066754
India,Maine,-23.457819230769225,14.559112839272405,0.389015873015873
India,Maryland,-2.130531231403841,175.67829661059446,0.11327435943184694
India,Massachusetts,-6.865514896458558,337.435833208824,0.19276652987529608
India,Michigan,-1.5238654651061192,169.9519851065785,0.10475118198537757
India,Minnesota,-3.3126943815554695,425.4498991655774,0.6509578244697836
India,Mississippi,-28.99725312500001,53.6631745240626,0.36373698997418674
India,Missouri,-3.7863976502573067,181.28266951550185,0.4424345632292652
India,Montana,-0.17214296774193594,2.8416126876593633,0.31016161616161614
India,Nebraska,-2.700154110329908,67.53559530598166,0.7665207638447895
India,Nevada,0.04953278485952162,56.988076530680225,0.17941499648382556
India,New Hampshire,-0.3241672966781215,27.760860337292623,0.11413139113482522
India,New Jersey,-16.728143679683303,1318.5475091807145,0.18858208688401137
India,New Mexico,-1.9889383527633813,22.644402832259214,0.21987108052004797
India,New York,0.2505260643710585,981.345351409652,0.1625953409343156
India,North Carolina,0.004299431379290675,222.61081457707002,0.12168965508444307
India,North Dakota,-0.4930660777385161,16.783676593643005,0.9054943019943019
India,Ohio,-0.5054726041025055,274.7667641837346,0.1768786711669513
India,Oklahoma,-2.199350078685085,63.76533906964399,0.2524482922898706
India,Oregon,-15.232352012290644,173.02041584737916,0.5186927696282045
India,Pennsylvania,-3.7669860993807482,251.92366753972652,0.10417929009802525
India,Rhode Island,-0.7527011281373834,17.171001096810475,0.25379835237622117
India,South Carolina,-0.10159716502362448,64.78113614317057,0.17706332982730755
India,South Dakota,-3.221211023391813,12.665149777593982,0.9312793209876543
India,Tennessee,-45.51721730769226,69.55422776510423,0.11215402780677548
India,Texas,-2.0281362864530856,1735.2800615654717,0.2965822652119963
India,Utah,0.2142268267510664,35.62213310101834,0.27356286023654836
India,Vermont,-11.057301833333337,7.135026821304932,0.19585738335738337
India,Virginia,-43.162127786526895,646.1567688262655,0.3397736809859458
India,Washington,-0.7080494700037705,304.3034234663378,0.17677337329253076
India,West Virginia,-6.211427232480291,10.047884416867268,0.16948513459720352
India,Wisconsin,-0.10909670932358351,69.66639936152866,0.1203791186347221
India,Wyoming,-2.990899999999999,1.631134574460366,0.12610528360528359
Iran,Alabama,0.6054198513942719,5.825280489392131,0.09346971450617285
Iran,Alaska,-7.051035748110355,4.012738652867977,inf
Iran,Arizona,-0.9427317396338186,49.041838196244925,0.2415992800585871
Iran,Arkansas,-22.797584238095236,6.084280102885663,0.40264234330484333
Iran,California,-28.072407671597972,1688.6899375838113,0.21096332234625947
Iran,Colorado,-24.294823798076926,34.19331757327251,0.20521125505497687
Iran,Connecticut,-2.6745119668246424,13.126072654580778,0.18437651240169387
Iran,Delaware,-3.6187511264321515,4.416038229560037,0.2960006613756614
Iran,District of Columbia,0.6803839838709678,5.140193640969828,0.2468872608872609
Iran,Florida,-0.4147822483637018,42.15780947819753,0.11419542289668194
Iran,Georgia,-2.801443172331546,65.19212733656317,0.1704751912568306
Iran,Hawaii,-9.354930736842105,6.612172008248626,1.039388888888889
Iran,Idaho,0.4390472271914133,8.34762241599367,0.2832003710575139
Iran,Illinois,-17.15456292099408,36.872415779504706,0.10783821615784693
Iran,Indiana,-2.4535823333333346,8.760495081562121,0.14988807488807485
Iran,Iowa,-8.364828846153847,10.402682346395087,0.6204682539682541
Iran,Kansas,-0.9120717894736843,14.206681526662022,0.22108495282813792
Iran,Kentucky,-0.19776935483871005,9.950658269682465,0.1911159043563225
Iran,Louisiana,-1.6829940969450048,12.758068370564446,0.1790405881155882
Iran,Maine,-0.85586237204142,8.348529356519427,inf
Iran,Maryland,-5.4900608663181485,87.88978704415359,0.1788409790785508
Iran,Massachusetts,-0.294368256168561,85.22063404285764,0.25842561008474346
Iran,Michigan,0.41950847723704865,15.70080889635945,0.07814408717805747
Iran,Minnesota,-58.62570000000001,12.60959423084925,0.21206224601050652
Iran,Mississippi,-1.446427151639344,5.758704643117814,0.9597088675213675
Iran,Missouri,0.13724565985305215,15.95044415525787,0.1363623345711364
Iran,Montana,-0.3178094759183676,2.705764911277778,inf
Iran,Nebraska,-1.1865206434461801,9.658754963953879,0.4093317123489537
Iran,Nevada,-2.190472250637754,20.417844501399582,0.11125547704032411
Iran,New Hampshire,-3.361641481766478,7.689244008321048,0.38098743386243394
Iran,New Jersey,0.010724155995343487,27.48394197830192,0.15430283461442457
Iran,New Mexico,-9.838924287280703,11.717211313799126,0.47997710346215783
Iran,New York,-1.9769387723627374,32.74690061669958,0.06755270323586289
Iran,North Carolina,-10.320824539170507,46.72966152955387,0.2820280123306264
Iran,North Dakota,-42.83786479931972,6.242354598445097,0.7864735449735449
Iran,Ohio,-1.7701653150134056,26.245909681319873,0.19719949607656892
Iran,Oklahoma,-7.840195833333336,11.124870411230267,0.10400204327378922
Iran,Oregon,-1.1588617434805761,30.024068922560563,0.18092630220932113
Iran,Pennsylvania,0.31344280052370965,30.39911167279542,0.22337125401162283
Iran,Rhode Island,0.5941725783333334,1.5015314805348028,0.11309060846560838
Iran,South Carolina,-3.70060199126344,11.381023649690515,0.22797801677489174
Iran,South Dakota,-1.6498878122874152,2.302124154900172,inf
Iran,Tennessee,-0.7060330417591987,41.317918596177755,0.2803761984325895
Iran,Texas,-3.8533853157278246,301.9209880084523,0.18712546663911955
Iran,Utah,-0.9220429408949513,24.3921928159477,0.23613896882553598
Iran,Vermont,-0.599057246200043,2.384436385265485,inf
Iran,Virginia,-2.440759536521641,164.084006126943,0.14040366369230212
Iran,Washington,-0.016475322270493642,97.5442805430778,0.2085102296246658
Iran,West Virginia,-3.707623898739824,7.988395163862935,0.35896113356775877
Iran,Wisconsin,-2.9025105263157904,8.118439915813056,0.17085317460317462
Iran,Wyoming,-0.9408460782844372,2.626934726277462,inf
Mexico,Alabama,-6.993654072158889,122.94353039776702,0.14972937283339272
Mexico,Alaska,-7.596325342465752,11.808958463810429,0.10740377168646657
Mexico,Arizona,-1.1342482999424126,1050.9115848157733,0.10477458153768231
Mexico,Arkansas,-0.17147671131502973,59.31116589648192,0.05629249208388354
Mexico,California,-2.9895141963146683,9916.742600990507,0.15157342262674198
Mexico,Colorado,0.6142361751341519,294.17467894659694,0.05970248370649073
Mexico,Connecticut,-1.3851897249250125,85.11842514990512,0.1740645986660835
Mexico,Delaware,-6.566216481639622,44.37226235686734,0.1731038933880654
Mexico,District of Columbia,-0.4549439120188532,20.28761855582529,0.18467597208374875
Mexico,Florida,-1.6621142601622605,872.3760086491757,0.17951732156622624
Mexico,Georgia,-3.9179504410570285,416.6223024115089,0.10818532904969974
Mexico,Hawaii,-2.646723310549777,23.35353786188865,0.24439416057526595
Mexico,Idaho,-8.509749686553684,199.44479511884987,0.2227855599246058
Mexico,Illinois,-2.6841979608133606,1979.2642841891197,0.17573464313985
Mexico,Indiana,-0.3299491153216847,314.61859714051656,0.2043924854205658
Mexico,Iowa,-73.87636833593751,81.58233378260681,0.08920597873075502
Mexico,Kansas,-1.1752157898137372,280.27797457762057,0.17332844248588575
Mexico,Kentucky,-0.10765078912340731,62.31712177778003,0.1062562680313342
Mexico,Louisiana,0.6685081604178132,75.8602135509781,0.2557107320401776
Mexico,Maine,0.21031342100694472,5.026924559586882,0.19977818930041155
Mexico,Maryland,0.8165638188745606,20.426849161499824,0.04262319524715747
Mexico,Massachusetts,0.4747161832301182,19.895490402861924,0.066186417626521
Mexico,Michigan,-5.9760754494278165,274.69033892730926,0.15864776593814986
Mexico,Minnesota,-0.04828674118246057,252.18583022578144,0.1860687218384657
Mexico,Mississippi,0.4784190910407815,29.55459629573215,0.10888328510601464
Mexico,Missouri,-0.48825176672654846,165.06438713423313,0.2572617883932819
Mexico,Montana,-0.05527637362637372,13.858582178563578,0.647051282051282
Mexico,Nebraska,-0.9878177718227956,88.02062371967153,0.07245904649223371
Mexico,Nevada,-1.6238770257709074,791.6204156033369,0.17408199080937478
Mexico,New Hampshire,-0.5414764879759515,13.07412004687122,0.1897885282710757
Mexico,New Jersey,-0.4376029409354447,124.87401397675445,0.10154348990759665
Mexico,New Mexico,-0.06158168224741045,122.32862011810644,0.046184123724265884
Mexico,New York,-2.4321618366249855,699.6309602926389,0.14694945037286894
Mexico,North Carolina,-1.0654718605260518,493.4435568532635,0.13437714623112038
Mexico,North Dakota,0.6825403975165887,10.976955670268373,0.3785380332158734
Mexico,Ohio,-3.0991976833978088,149.9606564773587,0.20396199606549917
Mexico,Oklahoma,0.10266436432899895,161.13072477546504,0.10796631519699311
Mexico,Oregon,-0.06048558821506056,374.76785743532844,0.12638984954757831
Mexico,Pennsylvania,-2.21448121135891,121.51501152806873,0.11499255581591543
Mexico,Rhode Island,-1.3183071850393704,14.010115690695303,0.11229741019214705
Mexico,South Carolina,-0.9371800259352412,128.18912759408786,0.1427855286263708
Mexico,South Dakota,-1.2347818036111113,22.0046068839173,0.3390988664113664
Mexico,Tennessee,0.2809973542562587,129.73393259539563,0.10352555838932365
Mexico,Texas,-8.638068647859164,2518.686802562002,0.04860406180843652
Mexico,Utah,-0.017151599803227224,332.7684003928258,0.16605372372288305
Mexico,Vermont,-1.292225252629112,9.991953979914772,inf
Mexico,Virginia,-0.707705563010349,200.8477042426813,0.12856086249350343
Mexico,Washington,0.6144279295417457,373.49844573527554,0.1194986859826603
Mexico,West Virginia,-0.43954565578634974,10.382965600764873,0.2663435240274599
Mexico,Wisconsin,-1.1221064336264206,140.67965240218643,0.09603479354547961
Mexico,Wyoming,0.3217234066173621,34.15825623110758,0.3438899347247049
Pakistan,Alabama,-0.15027830558276167,16.15504152475835,0.276826923076923
Pakistan,Alaska,-62.93282228571427,9.972515073384892,0.9584567901234567
Pakistan,Arizona,-0.21790699096347255,26.623708771332762,0.252328419069515
Pakistan,Arkansas,-1.0954994464944656,11.233682981699873,0.33162108262108264
Pakistan,California,-5.722565271013854,266.1960173756675,0.11746600246663179
Pakistan,Colorado,-47.25102147222216,5.6716265434307385,0.07935834414882105
Pakistan,Connecticut,-21.094153669724783,23.13373078428986,0.07789348144136045
Pakistan,Delaware,-0.7931087625915747,24.08672459783297,0.26116940796337257
Pakistan,District of Columbia,0.49174350467219874,3.2059438227153403,0.1667042272347535
Pakistan,Florida,0.6137424910676559,47.26731710882969,0.08033740209720762
Pakistan,Georgia,-0.5952744224062774,69.85279307228882,0.09990598124147242
Pakistan,Hawaii,-2.5872512061403508,3.8918082891195014,0.44630291005291006
Pakistan,Idaho,-0.3369971568702823,8.066423926851792,inf
Pakistan,Illinois,-14.16737544722719,150.36456031924544,0.09307863759986028
Pakistan,Indiana,-0.6898398530092653,11.030343123251747,0.07728883489096579
Pakistan,Iowa,-1.1697190848214287,12.72814564917713,0.25930914183855364
Pakistan,Kansas,-7.303282278481014,24.146944596228597,0.2636337603297007
Pakistan,Kentucky,-2.839484056271982,26.97768584095629,0.5240467479674797
Pakistan,Louisiana,-0.5231908222591357,20.187574561265812,0.21733586495054383
Pakistan,Maine,-2.9753983581146746,2.4867555170365496,0.2842321428571429
Pakistan,Maryland,-21.21767158469947,52.06299965746629,0.06642252323620357
Pakistan,Massachusetts,-0.11187552363050446,30.33378919071382,0.08683203188034412
Pakistan,Michigan,-2.1462111432706195,43.95989990889423,0.08917485795534574
Pakistan,Minnesota,-0.1479918157076201,25.615251316354477,0.22153942906736304
Pakistan,Mississippi,-1.1892209586466165,8.043857387265557,0.25541394335511985
Pakistan,Missouri,-1.1816113350125939,13.873233220846537,0.084750670708535
Pakistan,Montana,-0.04976796250545279,2.89795508937658,inf
Pakistan,Nebraska,-2.689976282879819,9.41060204179922,0.5118432539682539
Pakistan,Nevada,-1.1975392075350948,14.938952944444997,0.1610102407451945
Pakistan,New Hampshire,-13.329756490384618,12.868111641659867,0.3502006347410758
Pakistan,New Jersey,-1.2364561777324385,67.1283152104982,0.05021271679172205
Pakistan,New Mexico,-9.7361437718254,14.156553855867399,0.7761447811447812
Pakistan,New York,-15.026417462623932,575.2229262932187,0.14487967847078173
Pakistan,North Carolina,0.4463130351758794,42.853180745424254,0.1280151402333085
Pakistan,North Dakota,-4.9418887622628,5.008789751426834,1.076873677248677
Pakistan,Ohio,-0.6472365719819237,41.243742555689586,0.19606901453469092
Pakistan,Oklahoma,-2.9371177325581397,21.247497891908747,0.1517955886812393
Pakistan,Oregon,-0.27239847410801254,6.447093672412534,0.1931805062650448
Pakistan,Pennsylvania,0.49095545032856525,29.629920125890784,0.056811229498648065
Pakistan,Rhode Island,-0.7382983679525221,11.409611445326844,0.20196501572327044
Pakistan,South Carolina,0.3796015570934257,6.312160221878613,0.1486335697399527
Pakistan,South Dakota,0.34916178079913296,3.6278637101461393,inf
Pakistan,Tennessee,-1.0850191735112933,30.0429964107,0.19574882150806616
Pakistan,Texas,-6.823662602576217,186.9702198212325,0.07415437679231926
Pakistan,Utah,-6.1360671387061405,10.978171296225035,0.19476357452071746
Pakistan,Vermont,-5.1944300000000005,4.693041657603308,0.6886666666666668
Pakistan,Virginia,-5.1319927035521875,286.25124366542065,0.17565643021775076
Pakistan,Washington,0.2702660479416955,53.367317089519624,0.23105234136461617
Pakistan,West Virginia,-4.235855599609368,8.629339595885135,0.23301495726495705
Pakistan,Wisconsin,-1.014936114318708,13.924138413401229,0.09553300195601723
Pakistan,Wyoming,-5.878463772581253,3.7090332359204474,inf
Philippines,Alabama,-2.64304518935143,78.7635777162685,0.22427250767812432
Philippines,Alaska,-2.146602228745382,98.22159860913149,0.19547120358046363
Philippines,Arizona,0.14449399146717135,49.05357513304546,0.04639277089354293
Philippines,Arkansas,0.044845843311599354,18.92291416559612,0.09838033621938584
Philippines,California,0.6755590663381303,2530.494865080741,0.09938507782699268
Philippines,Colorado,-4.283755527289665,38.341338063263784,0.11379608267591705
Philippines,Connecticut,-0.6499167176698513,182.50420652686336,0.2293006390863216
Philippines,Delaware,-1.4440167215815491,18.156836178145134,0.20575456173466922
Philippines,District of Columbia,-0.9347539042821162,22.628850316944224,0.25927007362132265
Philippines,Florida,-1.1478822485957751,728.3619733804524,0.16698516666336105
Philippines,Georgia,-1.0047390106714555,254.4583670596561,0.2816115053806704
Philippines,Hawaii,-5.65238963634567,623.6612827221734,0.1497081507202576
Philippines,Idaho,-0.5785263113280534,25.34333870858668,0.21097594438740086
Philippines,Illinois,-0.5409541105948446,1166.776124398621,0.23563301491955033
Philippines,Indiana,-0.8495185373731708,108.19718264970366,0.18722564279892018
Philippines,Iowa,-0.19813066564484338,34.8707542218404,0.15289295621932233
Philippines,Kansas,-0.29088154799980304,76.35383378281233,0.30769862192335745
Philippines,Kentucky,-0.4830127591331934,89.57727224069357,0.17796130282570644
Philippines,Louisiana,0.34666566161915413,91.2792431205839,0.3474490104537053
Philippines,Maine,-0.09092335907335869,15.847864209413203,0.20029209214930097
Philippines,Maryland,-0.6030354853328073,291.3710959126408,0.1286129119396076
Philippines,Massachusetts,-0.608757131043705,142.5445897488455,0.15975113442994898
Philippines,Michigan,-0.39383795423136325,123.45255741916947,0.12804994247449794
Philippines,Minnesota,-0.5632513532350403,115.76069276365088,0.22385296628443666
Philippines,Mississippi,-2.30796706970128,45.46550194011572,0.2382627605969371
Philippines,Missouri,-3.2058952673093772,56.56221648179404,0.1375122268163193
Philippines,Montana,0.5636752959086588,10.094853078012903,0.1537005546609411
Philippines,Nebraska,-1.9073347533632274,20.789991983323766,0.142317224653969
Philippines,Nevada,-1.4980717801378316,446.3221486773875,0.14155732614210462
Philippines,New Hampshire,-0.8244878151260511,28.639284790883544,0.15773214068394795
Philippines,New Jersey,0.09232871462180758,924.9132140368629,0.21134960964687097
Philippines,New Mexico,0.5116502029879832,36.55898156860135,0.13786701732919374
Philippines,New York,-0.7075302345854395,1573.2842420130783,0.2356957985802696
Philippines,North Carolina,-40.037705490438,121.58410038597425,0.1547835030341799
Philippines,North Dakota,0.48196966384483764,29.759059782196914,0.4816777851491472
Philippines,Ohio,-1.8915154079283285,350.8224472578686,0.24478325386790287
Philippines,Oklahoma,-1.4624567849436585,47.77471960496821,0.18939389825915867
Philippines,Oregon,-4.525686433649288,55.75947961258844,0.14187697035933303
Philippines,Pennsylvania,0.055261808544080915,139.16660111774902,0.13151731301817374
Philippines,Rhode Island,0.06503813838550265,29.712148469383134,0.391016731016731
Philippines,South Carolina,0.31977190614617956,46.733132429430256,0.16352879570335452
Philippines,South Dakota,-2.636348298263195,20.08060313853664,0.37749658869395725
Philippines,Tennessee,-1.8823610760456426,397.37144659206035,0.3480975209839106
Philippines,Texas,-1.0568172335690584,675.7006551474306,0.15393769284979397
Philippines,Utah,-0.868870695970696,18.442734793589228,0.10121898845782563
Philippines,Vermont,-1.248183680355511,15.307210690729566,0.551203829016987
Philippines,Virginia,-0.7820701978133533,329.3121556112578,0.16573364604882504
Philippines,Washington,-4.1789030152728905,247.96882882061337,0.12388513669090635
Philippines,West Virginia,-0.24077889796203156,12.830042886247998,0.1996799491767125
Philippines,Wisconsin,-3.123997898786623,55.647679196890145,0.21608588535455495
Philippines,Wyoming,0.23564012008733615,12.473560037134547,0.26672905982905987
United Kingdom,Alabama,-0.08727300664451842,29.5417975079378,0.5140296962840178
United Kingdom,Alaska,-2.417774701374427,10.56632892312011,0.5251689480110532
United Kingdom,Arizona,0.5458789925046503,60.737774352813865,0.31430097162806886
United Kingdom,Arkansas,-0.47656851827185576,8.947783319016725,0.20084104166666653
United Kingdom,California,0.12213009712120271,224.492651253146,0.06950066738379232
United Kingdom,Colorado,0.07191635678983255,29.60265528630836,0.12268339694811824
United Kingdom,Connecticut,0.4937003723306048,74.05791719998614,0.1442809169921992
United Kingdom,Delaware,-0.9441629596828607,10.330195771423014,0.5265840773809524
United Kingdom,District of Columbia,-0.20440088582677185,10.098148757734426,0.1327864045864046
United Kingdom,Florida,0.32810754933627284,449.09280317843735,0.18886917199481787
United Kingdom,Georgia,0.5922126953125,104.19658919561618,0.1816596716461262
United Kingdom,Hawaii,0.4586286880733944,12.54426540960716,0.2843333333333333
United Kingdom,Idaho,-0.8400423953488374,14.525547425140301,0.40414678782081936
United Kingdom,Illinois,-0.3739731046886319,110.55844638319891,0.2025553483866025
United Kingdom,Indiana,-0.4445033353274057,51.86198232211751,0.3814925520595835
United Kingdom,Iowa,-0.6529442398619503,20.63310378978403,0.2625564554324146
United Kingdom,Kansas,-0.35862327152014695,15.724803191667194,0.2908925442466721
United Kingdom,Kentucky,-1.4590058969276507,23.481136400665676,0.20060388716890265
