Country,State,RMSE,MAPE%,MAE,MSE,CVRMSE%
"China, People's Republic",Alabama,37.54594429534726,9.151320615009755,29.939341346615247,1409.6979330293195,12.31014567060566
"China, People's Republic",Alaska,14.81965540637046,25.310783369394784,14.437026443227554,219.6221863635652,24.428003417094164
"China, People's Republic",Arizona,78.81784685567405,11.532910534768687,62.23891942610627,6212.252982964487,14.108206477745952
"China, People's Republic",Arkansas,25.721722115947063,15.87844722913906,25.00271099908291,661.6069886100003,16.41812049954068
"China, People's Republic",California,3315.2342669100594,13.232888573185718,2575.0184658383064,10990778.244494678,15.052369768335772
"China, People's Republic",Colorado,173.7354557921366,31.573275911077896,138.233901941806,30184.008599301455,30.533472019707663
"China, People's Republic",Connecticut,154.02653892179012,22.933831061805275,147.58423316685412,23724.17469222573,23.349146880513917
"China, People's Republic",Delaware,46.663218388059825,16.398074703048753,36.327166052509206,2177.4559503317646,24.346026985074694
"China, People's Republic",District of Columbia,144.56141046687725,31.666356138077784,102.68115245173585,20898.001396172964,60.40170353769244
"China, People's Republic",Florida,200.17583247052713,9.665298029480969,187.3380865827121,40070.36390526854,10.478581354241518
"China, People's Republic",Georgia,123.97509700895547,8.604495239443377,110.1510872579031,15369.82467837992,9.899528640587341
"China, People's Republic",Hawaii,299.74743250312224,48.83110041751819,293.1162227487806,89848.52329221381,50.32133729767022
"China, People's Republic",Idaho,13.639987827497684,7.687302251049788,9.02118839100219,186.049267934285,11.758610196118694
"China, People's Republic",Illinois,223.76681503236418,8.135434033011826,189.1734712827582,50071.58750972828,9.412513251501577
"China, People's Republic",Indiana,63.09814444148343,10.423170490722548,54.17612174291156,3981.375831958306,11.988247835620664
"China, People's Republic",Iowa,19.262145102762375,4.552578576356966,11.302297946587382,371.0302339598725,8.71590276143094
"China, People's Republic",Kansas,28.167559218275233,10.19216552877535,26.28850051534576,793.4113923150421,10.737316093370483
"China, People's Republic",Kentucky,72.1105720686896,16.407020253886472,53.56699591424891,5199.934604073678,24.83716603973236
"China, People's Republic",Louisiana,60.97453792766601,20.780465860923524,55.93694370376602,3717.894275492381,22.389671209669284
"China, People's Republic",Maine,15.761148744355767,17.345327345489125,15.519500866201545,248.41380974170738,17.25673220184938
"China, People's Republic",Maryland,80.34479202052026,4.658622563615969,75.6778327400898,6455.285604820655,5.01841299316179
"China, People's Republic",Massachusetts,98.25661014533654,2.903674095325857,82.990313903232,9654.36143725265,3.5647578961907076
"China, People's Republic",Michigan,186.64350391059904,17.50447734479233,177.4778810445914,34835.7975520258,18.68926941694917
"China, People's Republic",Minnesota,70.62976103073336,10.952485062172494,64.59863448452244,4988.5631432585005,12.449429088848419
"China, People's Republic",Mississippi,11.974520449507219,7.162198086429582,10.774730440072412,143.38913999566657,8.127502567538835
"China, People's Republic",Missouri,49.14833716045039,9.1715644162691,40.51108704217561,2415.559045637309,10.457093012861785
"China, People's Republic",Montana,14.876947756908294,23.526819735084977,13.202263410881185,221.3235745617787,28.247369158686634
"China, People's Republic",Nebraska,25.07587788819977,17.430145152913177,19.35251913536959,628.7996518639061,20.610310593040907
"China, People's Republic",Nevada,109.54375649862642,16.02685369137011,87.92422898513114,11999.834587830357,18.176508268577393
"China, People's Republic",New Hampshire,50.84790388082792,16.882170656062012,33.971769764446826,2585.509329073915,31.648072954872152
"China, People's Republic",New Jersey,342.0140231167445,12.346564591574136,262.80197282615535,116973.59200850106,14.574461212361273
"China, People's Republic",New Mexico,26.788124951284757,11.550826296376316,18.43986749242207,717.603638405645,20.873863598403705
"China, People's Republic",New York,7919.0478742247105,42.328650400388845,7093.360181117664,62711319.234262906,41.88938114517426
"China, People's Republic",North Carolina,193.57495527373632,18.799617511292944,183.61841498176634,37471.26330922902,19.191172036391574
"China, People's Republic",North Dakota,12.693116274120904,18.27727012220555,9.584453235249363,161.11520074835292,24.888463282590006
"China, People's Republic",Ohio,157.0215787976821,11.307053723386408,128.63669284480918,24655.77620811669,14.503224642643051
"China, People's Republic",Oklahoma,32.230309283331955,13.157454290544566,29.23287468896923,1038.7928364992342,13.93241035302534
"China, People's Republic",Oregon,63.53255238925907,5.39885272553389,43.37396247813452,4036.385213093948,8.57389370975156
"China, People's Republic",Pennsylvania,209.64464385711824,9.031047666085085,179.91806143922608,43950.87669797795,10.024449020901413
"China, People's Republic",Rhode Island,52.45102813492601,23.382634735253337,42.3893359489939,2751.1103524108003,32.578278344674544
"China, People's Republic",South Carolina,26.81239469308748,8.603978661275857,25.85877494164839,718.9045091779057,9.058241450367392
"China, People's Republic",South Dakota,12.002415908401805,22.119445648310524,10.853914307669532,144.05798763825672,24.165938070607663
"China, People's Republic",Tennessee,81.48499993618239,10.883432728564406,62.367786266038706,6639.805214599645,15.68024373371053
"China, People's Republic",Texas,547.3769559998711,12.377512379804756,484.33125388614843,299621.53195968486,14.384468009807405
"China, People's Republic",Utah,50.451787530339324,19.1793440084116,46.628573747583516,2545.3828650065025,20.153843221174164
"China, People's Republic",Vermont,10.827106322101836,29.29409042546567,10.18028979255237,117.22623131009755,26.844065261409504
"China, People's Republic",Virginia,100.2205982637828,6.585324396011378,78.44168161067205,10044.168316350546,8.064962306634882
"China, People's Republic",Washington,380.07445585632314,17.30244699577456,328.76374817366354,144456.59199448014,18.766019874407004
"China, People's Republic",West Virginia,20.717297024374275,19.85912495421932,17.31679989478499,429.20639599614714,25.47208650537821
"China, People's Republic",Wisconsin,104.35177661717421,12.376525825467063,69.49135936184399,10889.293283160625,21.281803524916562
